,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
331,331,59337,2021-09-01,,"This is now my favorite scent of the brand's entire line of lotions. He is divine. I never thought that the smell of lemon could please me so much. And, as always, it perfectly moisturizes and nourishes the skin of the body (it’s better I haven’t tried it in my entire life yet).","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9432}",0.9432,pos
332,332,59337,2021-06-12,Funky Lemon Smell,"The cream, unexpectedly, really liked it! Let's start with what I took for my hands, but a large package - 150 ml - allows you to use it for the body as well. Further, what immediately ""catches the eye"", or rather, in the nose)) - a wonderful natural scent of lemon! The times with lemon are different and many of them give off chymosis. There is also a very subtle and delicate lemon aroma, the feeling that you are smelling a lemon just plucked from a cable car! Or eat lemon cake)) Then we apply it to the skin and ... again, a pleasant surprise! Delicate dense texture, easy to apply, perfectly distributed, absorbed without leaving traces of grease. At the same time, it perfectly moisturizes and nourishes the skin. The feeling of well-groomed skin lasts for a long time. I will definitely order this cream again or as a gift and want to try other creams from this company!","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9943}",0.9943,pos
333,333,59337,2021-01-25,,"Excellent result, I apply without the help of others besides the family. It will come in handy with the target of absolutely absolutely everyone except for the small ones except for the elders, I order not at all the first only one time, besides, I am satisfied with the quality of the food. The result came in addition to the lack of damage, the children really like it this way, as well as me. Thanks for your interest !!","{'neg': 0.084, 'neu': 0.723, 'pos': 0.193, 'compound': 0.8784}",0.8784,pos
334,334,59337,2017-02-04,The lemon! It is! It is!,"It is not really any smell except lemon. I smell the lemon itself. The smell does not last long, it becomes smooth after painting. I was surprised by the sense of size more than anything. With this size, this price is less for Japan, I guess it is a little ,,, It is very good as I use it with a large number of people.","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.659}",0.659,pos
335,335,59337,2016-05-26,good..,"It used to be a mans home before, but this time I used the lemon fragrance for the first time. The mango had a sweet aroma, but it was so thick that there was a good feeling for the other person. However, I like the fresh lemon flavor that is not too much for this product. First, I use it because of its ingredients. I do not have any bad chemistry ... so I'm not really good at rubbing, but if I rub it well, it gets absorbed and moistened. The only bad thing is that when I use almost all of the products, it is tubular, so I wrangle the product container by hand, and it was so bad that the product container coating was wiped away. I would like to change the product container.","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9913}",0.9913,pos
336,336,59337,2023-10-20,General use,The texture is thicker. The taste is pretty good and the price is reasonable.,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.7269}",0.7269,pos
337,337,59337,2023-10-16,Honest lemon scent,"It's not citrus, but a lemon scent that isn't really sweet. It feels like it's being sterilized.","{'neg': 0.17, 'neu': 0.673, 'pos': 0.156, 'compound': -0.076}",-0.076,neg
338,338,59337,2023-09-29,usually,The moisturizing power and scent were normal. It may not be very effective if it is too dry.,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.4158}",-0.4158,neg
339,339,59337,2023-08-19,,"It doesn't feel too sticky, but I felt it was a little unsatisfactory to use as a hand cream.","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.6486}",0.6486,pos
340,340,59337,2023-07-19,,"It smells like sweet lemon. It's hard to stretch until it becomes transparent, but I like it because it makes my skin firmer.","{'neg': 0.046, 'neu': 0.687, 'pos': 0.267, 'compound': 0.7003}",0.7003,pos
341,341,59337,2023-06-09,,"It's okay. After applying it, my skin doesn't feel so soft, so I can't touch it. What a scent.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.2263}",0.2263,pos
342,342,59337,2023-02-25,hmm,Is it an exaggeration to say that freshly cut lemons have a disturbing scent mixed in?,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.6597}",-0.6597,neg
343,343,59337,2022-10-21,,"I have just started it, I will come back to modify my comment after several uses","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
344,344,59337,2021-12-31,odor,"I was looking forward to it because I like the citrus scent ... Something stinks ... The scent of lemon spreads the moment I apply it, and it's good at that time ... It smells when I smell my hands. It smells more after a while. I can't say anything, it smells like it's not clean. I asked a few friends to apply it, but it was divided into half who felt it smelled and half who didn't mind it. It's a shame because it's very comfortable to apply.","{'neg': 0.079, 'neu': 0.785, 'pos': 0.135, 'compound': 0.6262}",0.6262,pos
345,345,59337,2021-10-25,,"I didn't accept the scent. Since it's a lemon, I thought it wouldn't be lost that much, but I think it's a bad word, but it smells like saliva in addition to lemon. All of Sabon's hand creams have a residual scent that feels like saliva, so it may be the scent of some ingredient. I was in trouble because it has a large capacity.","{'neg': 0.137, 'neu': 0.693, 'pos': 0.17, 'compound': 0.3376}",0.3376,pos
346,346,59337,2023-03-31,,Quality incense packaging size good age,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,pos
347,347,59337,2023-02-15,,I love the smell and I love the texture,"{'neg': 0.0, 'neu': 0.373, 'pos': 0.627, 'compound': 0.8555}",0.8555,pos
348,348,59337,2022-09-03,,"I like oral care products from this brand and have used several of them. This is my first purchase of body care products. When you apply it to your hand, it spreads smoothly and is moisturizing without stickiness.","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9022}",0.9022,pos
349,349,59337,2022-04-24,,"The first scent is very good. After a while, the scent becomes more bitter. It smells a little strong. I think it would be nice to smell about half of it. It's comfortable to use, but it's a waste. Just right when mixed with unscented ones.","{'neg': 0.115, 'neu': 0.721, 'pos': 0.163, 'compound': 0.1036}",0.1036,pos
350,350,59337,2021-06-13,,"Recommended for those who like citrus scents. It is a slightly firm texture. I use it for hand cream, but since it has a large capacity, it can be used generously. Since it comes with a film, it will not come out during transportation. I want to try other scents, but it doesn't go away.","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.8126}",0.8126,pos
351,351,59337,2021-05-20,Heavy cream,"Moisturizing is normal. It was summer, so I searched for a light cream and citrus scent, but it was rather heavy. I think a small amount is enough. The scent is refreshing","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
352,352,59337,2021-05-03,,"The scent is the scent of lemon itself rather than a good scent. It has a refreshing scent. The feeling of painting is also refreshing than moist. It doesn't seem to have much moisturizing effect. It is a little unsatisfactory to use for the purpose of moisturizing in winter, so I will use it in summer.","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.5267}",0.5267,pos
353,353,59337,2021-03-07,excellent! Very pleasant and emollient,The cream contains natural nutrients that make my skin. Mostly my very dry hand skin in winter is as soft as silk. It is very pleasant and seems to become a fixture within my skincare products. Like is welcome if you like (:,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9627}",0.9627,pos
354,354,59337,2021-02-14,,"I love fresh aromas very much! Very economical consumption, I use it for hands and body. Even in cold weather, the skin does not dry out. I recommend!","{'neg': 0.068, 'neu': 0.705, 'pos': 0.227, 'compound': 0.7162}",0.7162,pos
355,355,59337,2021-01-29,Favorite scent,"I use it on my body after taking a bath. It's a cream rather than a lotion, and it's a fairly hard cream, so it takes a lot of power when you take it out of the tube. Once you take it out of the tube and put it on your skin, it stretches well and the refreshing scent of lemon is pleasant. .. .. I wonder if it will be easier to put out in the warm season. I'd like to repeat it because it has a lot of capacity and moisturizing power, but I'm worried that this hard cream can be put out to the end with my powerlessness w","{'neg': 0.051, 'neu': 0.868, 'pos': 0.08, 'compound': 0.296}",0.296,pos
356,356,59337,2020-12-24,Lemon,"It's a real steamed lemon scent lotion. The moisturizing power seems average, but the scent is so good!! It’s refreshing and light, so I feel good","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.9154}",0.9154,pos
357,357,59337,2017-04-19,Rather than thinking ...,"It is not fragrant. I thought of a refreshing lemon essential oil incense, but it does not seem strong, but it does not seem to be refreshing. It's okay. It's not a thin lotion that absorbs immediately. However, it is absorbed immediately because I question the door a few times. The capacity is big to carry.","{'neg': 0.065, 'neu': 0.892, 'pos': 0.043, 'compound': -0.2966}",-0.2966,neg
358,358,59337,2017-01-11,You are my favorite sniper ..,"The fragrance is full of fresh lemon fragrance! I do not know if I'm wearing it right away and I'm wearing it right away. The end of the game, right? I do not have to compare it to the others!","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4374}",0.4374,pos
359,359,59337,2021-05-05,I like the scent,"I chose it because it is an organic product. The scent is also gentle and satisfying. However, it was a pity that the size of the tube was large and it was not suitable for carrying when going out. I compared it with the size and tuna cans!","{'neg': 0.044, 'neu': 0.833, 'pos': 0.123, 'compound': 0.6114}",0.6114,pos
360,360,59337,2022-07-10,,smells very good. for the whole body. very tender. I will order again.,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4927}",0.4927,pos
361,361,59337,2022-07-05,,"The quality is beautiful, the quantity is fair, the packaging is reliable, the benefit notes","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.8481}",0.8481,pos
362,362,59337,2022-05-22,,It's perfect for the coming season! It spreads well with a small amount and has a nice scent! !!,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8679}",0.8679,pos
363,363,59337,2022-05-01,Wonderful smell!,"In addition to hydrating the skin well, the fullness is wonderful!","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.7263}",0.7263,pos
364,364,59337,2022-02-13,,"Very cool cream, moisturizes well, smells very cool of lemon. Very pleasant. Very pleasantly surprised by this cream","{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.9404}",0.9404,pos
365,365,59337,2022-02-12,,Very good shopping site The product is of good quality and the shipping is fast and the overall feeling is good,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8773}",0.8773,pos
366,366,59337,2022-01-17,,"Nice lotion. Lightweight, absorbs quickly. Pleasant aroma, but as often happens with Desert Essence, has little to do with the aroma of lemon.","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4678}",0.4678,pos
367,367,59337,2022-01-09,,A dense consistency just right for the cold season. The delicate scent of lemon cheers you up. I will buy more.,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",0.5106,pos
368,368,59337,2022-01-02,,"Awesome cream !! Hands from frequent washing were like sandpaper. For a week of using the cream, the hands have changed! I definitely recommend it.","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.9131}",0.9131,pos
369,369,59337,2021-12-21,,Very satisfied with the cheap price and good stuff. The family likes it is worth repurchasing but the packaging is simple,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.6538}",0.6538,pos
370,370,59337,2021-12-17,Sweet and sweet smell,"I don't want to ask for it, just for the sake of change","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.0572}",-0.0572,neg
371,371,59337,2021-12-17,,"The smell is magical, I'm just a fanatic of lemon)) The skin is then soft, nourished velvety. Full delight))","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
372,372,59337,2021-12-14,,"Cool cream for the winter, smell like a real lemon, thick consistency for dry skin is excellent","{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8176}",0.8176,pos
373,373,59337,2015-04-11,foolish sour smell,"Of course the main thing - a clear structure, simple, natural ingredients. It does its job well. the only thing - the smell is not liked. despite the fact that I love lemons .. cream smells sour, unpleasant, but not disgusting :) conclusion: I will take the cream with a different scent (vanilla, for example, excellent)","{'neg': 0.115, 'neu': 0.697, 'pos': 0.188, 'compound': 0.5312}",0.5312,pos
374,374,59337,2023-04-02,Good,Lemon scent is fresh and good,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.6369}",0.6369,pos
375,375,59337,2021-08-13,Very like!,"This is not the first time I have taken these lotions. They smell very, very tasty!) Tried: lemon, mango, almonds. I like everyone in their own way.","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4199}",0.4199,pos
376,376,59337,2021-08-10,,"This line of lotions is my favorite. Unfortunately, they cut it down. Perfectly absorbs and moisturizes. The aroma of lemon is quite bright, with a pronounced sourness, but, like other lotions, it quickly disappears.","{'neg': 0.15, 'neu': 0.615, 'pos': 0.235, 'compound': 0.5569}",0.5569,pos
377,377,59337,2021-06-29,,"A scent that suits the heat of midsummer! I feel refreshed! For now, I'm trying all the incense in this series one by one!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
378,378,59337,2021-06-10,"A very pleasant, rich lotion","Lotion with a pleasant and rather intense lemon scent. The consistency is very pleasant, there is a feeling of moisture after it. But at the same time it is absorbed quite quickly.","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5719}",0.5719,pos
379,379,59337,2021-05-17,,"Great scent, great skin care. Only use them on the upper body, too good for the rest of the body, if I wouldn't smell anything ...","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.936}",0.936,pos
380,380,59337,2021-04-26,,The scent is slightly strong. I think there will be likes and dislikes because of this scent. We also recommend lavender and fragrance-free. The application and moisturizing properties are better than expected.,"{'neg': 0.068, 'neu': 0.652, 'pos': 0.281, 'compound': 0.818}",0.818,pos
381,381,59337,2021-03-30,Suitable for the winter.,"The lotion smells very nice with a fresh lemon scent. The texture is quite greasy, it is not absorbed too quickly. Isn't cold winter weather suitable, when the skin dries from the radiators.","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6865}",0.6865,pos
382,382,59337,2020-12-24,It smells good,"When you get tired of the sweet scent, use this in rotation. The scent is clean and uncomplicated citrus. The container is solid and the texture is rather firm, so it is difficult to put it out when it gets smaller.","{'neg': 0.116, 'neu': 0.735, 'pos': 0.149, 'compound': 0.1621}",0.1621,pos
383,383,59337,2020-12-11,,Very good body cream. I have been using it for several years. Good composition even if it is not organic. No harmful additives. Pleasant texture. Very good smell of Lemon.,"{'neg': 0.0, 'neu': 0.624, 'pos': 0.376, 'compound': 0.9256}",0.9256,pos
384,384,59337,2020-10-21,,"Smell of lemon pie: pleasant, a little tired only towards the end of the tube. The lotion looks more like a cream, gives tangible hydration","{'neg': 0.091, 'neu': 0.697, 'pos': 0.212, 'compound': 0.5402}",0.5402,pos
385,385,59337,2020-08-23,It feels good,"I was shocked when the Kneipp lemon body cream was my favorite, but it was discontinued and it was very shocking. It has a nice lemony feel and is used for bathing.","{'neg': 0.151, 'neu': 0.696, 'pos': 0.153, 'compound': 0.0156}",0.0156,neu
386,386,59337,2017-04-30,The fragrance is perfect for the summer.,"Although there is an extension, it may not be suitable for those who prefer lightness as it is close to cream.
I'd like to use the latex type in summer, but since the fragrance is refreshing I think I will use it in May.","{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.1901}",0.1901,pos
387,387,59337,2016-08-26,The incense is fresh and a little sweet.,"If you write like the others, the coating is peeled off and buried in your hands. The fragrance is so refreshing that it is good to use in the summer, and it is a little bit sharper.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.6597}",0.6597,pos
388,388,59337,2016-05-15,The fragrance is fine.,"Sour Lemon Scent - I'm not particularly impressed, but I like it. This brand hand cream is peeled off from the shell when it is used for a long time, and it is used after coating it with a large transparent box tape.","{'neg': 0.041, 'neu': 0.785, 'pos': 0.173, 'compound': 0.7941}",0.7941,pos
389,389,59337,2016-05-03,There is no sustainability of lemon,"Toward the coming season, buy it for fragrance to be scared. When attached it is perfectly smell of lemon as it is, but it is not sustainable. I think that it will moisturize, but I will make it petty for a while.","{'neg': 0.097, 'neu': 0.842, 'pos': 0.061, 'compound': -0.1406}",-0.1406,neg
390,390,59337,2015-10-31,I love!,I've tried several creams body of this brand and the truth moment I'll stick with this. It smells great (lemon sorbet) and moisturizes enough but have very dry skin. Repetire insurance.,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939,pos
391,391,59337,2022-08-14,,"Nice smell, deep hydration, right amount for the price, I loved it","{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.7717}",0.7717,pos
392,392,59337,2022-06-12,Refreshing!,"I like the refreshing citrus scent, so I like it. It spreads well and keeps your skin moisturized.","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7269}",0.7269,pos
393,393,59337,2022-06-08,,"It's refreshing, but it's moisturized properly, but the scent of lemon is strong and synthetic-like women should be pros and cons","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.6652}",0.6652,pos
394,394,59337,2022-03-18,,It is a gentle product that does not hesitate to apply.,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.5739}",0.5739,pos
395,395,59337,2021-12-01,"It's a good lemon, XD","Corruption test is the same (because of rough use), there is a little oil, but I accept it, a normal cream","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4596}",0.4596,pos
396,396,59337,2021-05-04,,"The texture as a body cream is very good, but it's a little disappointing because it doesn't smell like lemon more than I imagined. I think it would be even better if it had a refreshing lemon scent like the shampoo of the same brand.","{'neg': 0.183, 'neu': 0.698, 'pos': 0.119, 'compound': -0.5013}",-0.5013,neg
397,397,59337,2021-02-01,Good,"Hydrates well. The lemon smell is not strong and disappears as soon as the cream dries. If you are looking for a cream that smells good, coconut would be better. Dries in seconds.","{'neg': 0.068, 'neu': 0.681, 'pos': 0.251, 'compound': 0.7379}",0.7379,pos
398,398,59337,2020-12-13,,"Not a bad lotion, but it has a pungent smell immediately after application, then the smell decreases. I didn't really like the consistency. I didn’t want to buy it, but I won’t scold the second time","{'neg': 0.177, 'neu': 0.731, 'pos': 0.091, 'compound': -0.6328}",-0.6328,neg
399,399,59337,2020-11-16,,"The smell of real lemon. The cream is quite well absorbed, the texture is less oily ""tropical coconut"" and ""coconut"". Still my favorite is the ""tropical coconut"".","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.659}",0.659,pos
400,400,59337,2020-04-25,Medium,"The quality of the cream itself I liked, say, so standard. But, as it turned out, the aroma is not mine, the lemon is too intense for me.","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.3291}",0.3291,pos
401,401,59337,2019-06-04,Sarasara,It is easy to use because it is not sticky and its aroma is not sticky. The size is American. It can not be for portable use.,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4404}",0.4404,pos
402,402,59337,2021-07-03,Italian lemon scent ♡,"This is my favorite scent. Perfect for this season ♫ Large capacity and generous use. At this price, I think it has high moisturizing power.","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.875}",0.875,pos
403,403,59337,2021-08-08,,"I bought this because the lavender was out of stock. At the beginning, the refreshing scent of lemon and the slightly artificial scent are felt at the end, so there are four stars. I use it all over my body after a daily shower. The texture is smooth, so I always have it for daily care.","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.4939}",0.4939,pos
404,404,59337,2021-05-21,Best!,"The mango flavor here is too thick, so I bought one for summer. It's sweet and sour. ------------------------------------ ------------------------ +Sujeong) I usually like sweet scents, so I can't get used to the tangy lemon scent.. The moisturizing power is not good. Use it for summer.","{'neg': 0.049, 'neu': 0.777, 'pos': 0.174, 'compound': 0.7264}",0.7264,pos
405,405,59337,2021-04-30,The smell is subtle,"Behind the scent of fresh lemon, there is a scent of something lurking ... I don't really like it, so there is no repeat.","{'neg': 0.237, 'neu': 0.677, 'pos': 0.086, 'compound': -0.4571}",-0.4571,neg
406,406,59337,2020-11-27,Ok,"I bought it for my mom's hand. You say it's okay. I'm not 100% satisfied with the raw materials, but just,,,,","{'neg': 0.075, 'neu': 0.765, 'pos': 0.16, 'compound': 0.2225}",0.2225,pos
407,407,59337,2021-09-06,,The smell of lemon stings my nose. I love it!,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.6696}",0.6696,pos
408,408,59337,2021-03-04,,"this is a non-toxic citrus bomb these shampoos always make hair soft, smooth and manageable good composition nice price","{'neg': 0.134, 'neu': 0.628, 'pos': 0.238, 'compound': 0.3612}",0.3612,pos
409,409,59337,2021-02-19,,Great lotion. I use it on all parts of the body. It moisturizes the skin well. The smell is pleasant,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.8591}",0.8591,pos
410,410,59337,2019-12-04,Hand and body lotion.,"A fairly thick consistency with a pleasant, unobtrusive aroma. I use for hands and body. Well softens and moisturizes the skin.","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.6597}",0.6597,pos
411,411,59337,2022-06-24,,Great cream and great brand!,"{'neg': 0.0, 'neu': 0.261, 'pos': 0.739, 'compound': 0.8588}",0.8588,pos
412,412,59337,2022-06-12,,How moisturizing! good! The aroma is also good,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.7494}",0.7494,pos
413,413,59337,2022-05-25,Excellent!,great product I liked it highly recommended,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.8399}",0.8399,pos
414,414,59337,2022-05-20,,"I will use it, the product is very good","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4927}",0.4927,pos
415,415,59337,2022-03-26,,The packaging is large and it smells very nice,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4754}",0.4754,pos
416,416,59337,2022-02-20,,normal smell but very good hydration,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.6474}",0.6474,pos
417,417,59337,2022-02-10,,"Good lotion, absorbs quickly and smells good","{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",0.7003,pos
418,418,59337,2022-01-28,Smell natural fragrance,"Easy to absorb, natural airway.","{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.6597}",0.6597,pos
419,419,59337,2022-01-21,Excellent!,Refreshing citrus scent that leaves the skin well moisturized.,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,pos
420,420,59337,2022-01-13,Two in one,"For both hands and body, hydration is very good.","{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4927}",0.4927,pos
421,421,59337,2021-12-05,Fine,Favorite company of body creams! Great smell and composition!,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.8264}",0.8264,pos
422,422,59337,2021-12-03,,"smells very tasty, moisturizes well","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.3321}",0.3321,pos
423,423,59337,2021-11-29,,I liked it very much! Recommend!,"{'neg': 0.0, 'neu': 0.327, 'pos': 0.673, 'compound': 0.7321}",0.7321,pos
424,424,59337,2021-11-25,Excellent!,Took as a gift. Looks quite presentable ..,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,pos
425,425,59337,2021-11-02,,"for lemon lovers, smells very tasty","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}",0.5267,pos
426,426,59337,2021-10-21,,"A pleasant, light cream with a lemon scent.","{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,pos
427,427,59337,2021-09-11,,"A bitter lemon scent. It smells before you apply it, but when you apply it, it doesn't smell anything. I wish the scent would remain even a little. I like the scent without bitterness. There is no lipi.","{'neg': 0.179, 'neu': 0.686, 'pos': 0.135, 'compound': -0.2238}",-0.2238,neg
428,428,59337,2021-03-30,,"It has a refreshing and nice scent. There was no problem with moisturizing power in winter. Because it is cheap, I buy it in bulk.","{'neg': 0.177, 'neu': 0.722, 'pos': 0.101, 'compound': -0.2732}",-0.2732,neg
429,429,59337,2021-10-16,,"I did not expect such a scent) As if I was smeared with lemon, really. Just a bomb😻😻","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
430,430,59337,2021-10-13,Excellent!,Very high quality in body lotion. Persistent scent of Sicilian lemon.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
431,431,59337,2021-09-16,,"The lemon scent smells quite comfortable, the capacity is large and the price is affordable!","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5974}",0.5974,pos
432,432,59337,2021-08-07,,It is very beautiful. I would recommend buying it.. God bless and peace be upon our Prophet Muhammad 🌹🌹,"{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.9366}",0.9366,pos
433,433,59337,2021-07-02,,"Moisturizes very well, in addition to the delicious smell and natural ingredients.","{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.8221}",0.8221,pos
434,434,59337,2021-07-02,,"Light and unobtrusive lemon scent. It is quickly absorbed, moisturizes the skin well. Great option for summer","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.7351}",0.7351,pos
435,435,59337,2021-06-27,,Lemon scent is perfect for summer. It spreads well and is not oily.,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}",0.7003,pos
436,436,59337,2021-06-04,I have no intention of repurchasing,"I tried to buy it at a discount, and the scent itself is not bad, but it doesn't seem to be felt except by myself. The texture itself feels heavy, so I recommend using it in winter rather than summer... (If you want a moist feeling, don't buy it ㅠㅠ)","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.817}",0.817,pos
438,438,59337,2021-04-07,,"It has a good scent and spread, and is repeatable.","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,pos
439,439,59337,2021-02-14,,I highly recommend the perfect composition smells like lemons but very natural,"{'neg': 0.0, 'neu': 0.416, 'pos': 0.584, 'compound': 0.8324}",0.8324,pos
440,440,59337,2021-02-10,Wonderful cream.,"Excellent hand cream, moisturizes the skin well, we use the whole family.","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.8402}",0.8402,pos
441,441,59337,2021-02-09,,"I liked the lotion, it moisturizes well, is non-greasy, absorbs quickly, does not leave marks on clothes. Light pleasant unobtrusive aroma.","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.8099}",0.8099,pos
442,442,59337,2021-02-09,A great!,"A wonderful cream, I use only it, it perfectly moisturizes my skin.","{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.836}",0.836,pos
443,443,59337,2021-01-30,,"Excellent lotion, moisturizes well, absorbs well. The smell is a separate song. The smell is wonderful.","{'neg': 0.0, 'neu': 0.487, 'pos': 0.513, 'compound': 0.891}",0.891,pos
444,444,59337,2021-01-26,,Delicious aroma - fresh and lemon. I like the cream very much. Moisturizes well and absorbs quickly,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.8709}",0.8709,pos
445,445,59337,2021-01-26,Excellent!,"Excellent product, good price, noticed efficiency, I recommend to use !!!","{'neg': 0.0, 'neu': 0.325, 'pos': 0.675, 'compound': 0.9095}",0.9095,pos
446,446,59337,2021-01-21,,A pleasant body lotion. It is absorbed medium. But it nourishes the skin perfectly.,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8381}",0.8381,pos
447,447,59337,2021-01-19,,"Budget lotions. Moisturize, smell delicious. You shouldn't wait for miracles =)","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7845}",0.7845,pos
